1379,1206,2,20180208,correctas en bd original
1383,1188,2,20180427,correctas en bd original
1387,1063,2,20180102,correctas en bd original
1390,1342,2,20180314,correctas en bd original
1392,1538,2,20180424,correctas en bd original
1395,1438,2,20180405,correctas en bd original
1402,1183,2,20180131,correctas en bd original
1403,1483,2,20180415,correctas en bd original
1404,1340,2,20180427,correctas en bd original
1408,1086,2,20180409,correctas en bd original
1416,1483,2,20180413,correctas en bd original
1423,1546,2,20180427,correctas en bd original
1429,1340,2,20180407,correctas en bd original
1431,1477,2,20180412,correctas en bd original
1436,1308,2,20180331,correctas en bd original
1439,1185,2,20180131,correctas en bd original
1440,1157,2,20180201,correctas en bd original
1442,1190,2,20180201,correctas en bd original
1446,1233,2,20180216,correctas en bd original
1453,1153,2,20180124,correctas en bd original
1465,1185,2,20180327,correctas en bd original
1470,1179,2,20180130,correctas en bd original
1475,1340,2,20180313,correctas en bd original
1485,1308,2,20180306,correctas en bd original
1486,1269,2,20180306,correctas en bd original
1488,1252,2,20180223,correctas en bd original
1494,1265,2,20180223,correctas en bd original
1499,1086,2,20180314,correctas en bd original
1500,1086,2,20180321,correctas en bd original
1504,1314,2,20180315,correctas en bd original
1505,1193,2,20180202,correctas en bd original
1506,1193,2,20180227,correctas en bd original
1515,1093,2,20180202,correctas en bd original
1536,1315,2,20180307,correctas en bd original
1540,1193,2,20180411,correctas en bd original
1543,1188,2,20180411,correctas en bd original
1548,1315,2,20180404,correctas en bd original
1561,1567,2,20180427,correctas en bd original
1573,1506,2,20180414,correctas en bd original
1576,1088,2,20180411,correctas en bd original
1586,1567,2,20180427,correctas en bd original
1590,1476,2,20180413,correctas en bd original
1592,1564,2,20180503,correctas en bd original
1593,1580,2,20180501,correctas en bd original
1599,1099,2,20180324,correctas en bd original
1036,1089,5,20180117,"sin fecha real, un dia mas que solicitud"
1040,1277,5,20180228,"sin fecha real, un dia mas que solicitud"
1164,1240,5,20180221,"sin fecha real, un dia mas que solicitud"
1189,1304,5,20180307,"sin fecha real, un dia mas que solicitud"
1305,1173,5,20180131,"sin fecha real, un dia mas que solicitud"
1306,1102,5,20180413,"sin fecha real, un dia mas que solicitud"
1307,1185,5,20180426,"sin fecha real, un dia mas que solicitud"
1309,1366,5,20180315,"sin fecha real, un dia mas que solicitud"
1310,1331,5,20180418,"sin fecha real, un dia mas que solicitud"
1311,1269,5,20180418,"sin fecha real, un dia mas que solicitud"
1313,1458,5,20180426,"sin fecha real, un dia mas que solicitud"
1314,1279,5,20180228,"sin fecha real, un dia mas que solicitud"
1315,1081,5,20180308,"sin fecha real, un dia mas que solicitud"
1316,1086,5,20180308,"sin fecha real, un dia mas que solicitud"
1317,1269,5,20180311,"sin fecha real, un dia mas que solicitud"
1318,1093,5,20180117,"sin fecha real, un dia mas que solicitud"
1319,1272,5,20180228,"sin fecha real, un dia mas que solicitud"
1320,1262,5,20180224,"sin fecha real, un dia mas que solicitud"
1321,1188,5,20180406,"sin fecha real, un dia mas que solicitud"
1324,1178,5,20180131,"sin fecha real, un dia mas que solicitud"
1325,1081,5,20180114,"sin fecha real, un dia mas que solicitud"
1326,1076,5,20180113,"sin fecha real, un dia mas que solicitud"
1328,1386,5,20180329,"sin fecha real, un dia mas que solicitud"
1329,1185,5,20180414,"sin fecha real, un dia mas que solicitud"
1330,1073,5,20180111,"sin fecha real, un dia mas que solicitud"
1331,1423,5,20180404,"sin fecha real, un dia mas que solicitud"
1332,1332,5,20180329,"sin fecha real, un dia mas que solicitud"
1333,1188,5,20180325,"sin fecha real, un dia mas que solicitud"
1334,1071,5,20180111,"sin fecha real, un dia mas que solicitud"
1335,1378,5,20180317,"sin fecha real, un dia mas que solicitud"
1336,1380,5,20180318,"sin fecha real, un dia mas que solicitud"
1337,1314,5,20180314,"sin fecha real, un dia mas que solicitud"
1338,1397,5,20180322,"sin fecha real, un dia mas que solicitud"
1339,1340,5,20180322,"sin fecha real, un dia mas que solicitud"
1340,1269,5,20180315,"sin fecha real, un dia mas que solicitud"
1341,1374,5,20180315,"sin fecha real, un dia mas que solicitud"
1342,1342,5,20180322,"sin fecha real, un dia mas que solicitud"
1343,1269,5,20180315,"sin fecha real, un dia mas que solicitud"
1344,1269,5,20180314,"sin fecha real, un dia mas que solicitud"
1345,1339,5,20180314,"sin fecha real, un dia mas que solicitud"
1346,1316,5,20180314,"sin fecha real, un dia mas que solicitud"
1347,1188,5,20180304,"sin fecha real, un dia mas que solicitud"
1350,1361,5,20180315,"sin fecha real, un dia mas que solicitud"
1351,1099,5,20180315,"sin fecha real, un dia mas que solicitud"
1352,1267,5,20180311,"sin fecha real, un dia mas que solicitud"
1353,1331,5,20180310,"sin fecha real, un dia mas que solicitud"
1355,1099,5,20180315,"sin fecha real, un dia mas que solicitud"
1356,1314,5,20180309,"sin fecha real, un dia mas que solicitud"
1357,1320,5,20180309,"sin fecha real, un dia mas que solicitud"
1359,1473,5,20180413,"sin fecha real, un dia mas que solicitud"
1360,1314,5,20180308,"sin fecha real, un dia mas que solicitud"
1361,1320,5,20180309,"sin fecha real, un dia mas que solicitud"
1362,1070,5,20180110,"sin fecha real, un dia mas que solicitud"
